,date_beach_address,height_fall_max,height_fall_min,height_fall_mean,height_fall_median,height_fall_std,height_fall_var,height_fall_sem,date,beach_address,beach_name,country_state,country,latitude,longitude
67,2020-04-27|Beecroft Head New South Wales AUSTRALIA,0.5507538054450535,-0.5258887217261308,-0.10972507497851651,-0.1700705995420149,0.32167642115087264,0.10347571992443357,0.09285998417170588,2020-04-27,Beecroft Head New South Wales AUSTRALIA,Beecroft Head,New South Wales,AUSTRALIA,-35.0135426,150.84937340000002
68,2020-04-27|Belfast now Port Fairy South Australia AUSTRALIA,0.40830638294536215,-0.44003110081868635,-0.013029556592793286,0.02120743448816399,0.24115964102120127,0.058157972457474665,0.06688565009803309,2020-04-27,Belfast now Port Fairy South Australia AUSTRALIA,Belfast (now Port Fairy),South Australia,AUSTRALIA,-38.3860016,142.2356621
69,2020-04-27|Bellambi New South Wales AUSTRALIA,0.5585127917117124,-0.5276591060777441,-0.09508878352999384,-0.10892944675415851,0.33318433201384734,0.11101179909951367,0.10045885593773912,2020-04-27,Bellambi New South Wales AUSTRALIA,Bellambi,New South Wales,AUSTRALIA,-34.366667,150.916667
70,2020-04-27|Bellambi Reef New South Wales AUSTRALIA,0.5585127917117124,-0.5276591060777441,-0.09508878352999384,-0.10892944675415851,0.33318433201384734,0.11101179909951367,0.10045885593773912,2020-04-27,Bellambi Reef New South Wales AUSTRALIA,Bellambi Reef,New South Wales,AUSTRALIA,-34.373611100000005,150.93472219999998
71,2020-04-27|Bellingen New South Wales AUSTRALIA,0.6043518702037638,-0.5034942649832774,-0.12885307659612824,-0.2180884864589949,0.3529763237184467,0.12459228510578968,0.10642636596846483,2020-04-27,Bellingen New South Wales AUSTRALIA,Bellingen,New South Wales,AUSTRALIA,-30.4522423,152.8979566
72,2020-04-27|Bellinger Head New South Wales AUSTRALIA,0.6043518702037638,-0.5034942649832774,-0.12885307659612824,-0.2180884864589949,0.3529763237184467,0.12459228510578968,0.10642636596846483,2020-04-27,Bellinger Head New South Wales AUSTRALIA,Bellinger Head,New South Wales,AUSTRALIA,-30.502025699999997,153.02505980000004
73,2020-04-27|Bells Beach Victoria AUSTRALIA,0.8805740655240339,-1.0669695448411334,-0.14131725288628896,-0.196824993198175,0.6180443889051898,0.3819788666571895,0.17841404715277454,2020-04-27,Bells Beach Victoria AUSTRALIA,Bells Beach,Victoria,AUSTRALIA,-38.366944000000004,144.284722
74,2020-04-27|Bellynahinch on the Manning River New South Wales AUSTRALIA,0.5975423104488744,-0.5253660990675866,-0.12086817192214667,-0.1826683698112149,0.35041481218402354,0.12279054059796449,0.10565404118156944,2020-04-27,Bellynahinch on the Manning River New South Wales AUSTRALIA,"""Bellynahinch"" on the Manning River",New South Wales,AUSTRALIA,-31.8518472,152.10067469999998
75,2020-04-27|Belongil Bay New South Wales AUSTRALIA,0.6147944686236635,-0.5056724929316085,-0.11023990013155212,-0.1664706736933383,0.3566160580218325,0.127175012839031,0.1029461885481241,2020-04-27,Belongil Bay New South Wales AUSTRALIA,Belongil Bay,New South Wales,AUSTRALIA,-28.633732799999997,153.6003455
76,2020-04-27|Belongil Beach Byron Bay New South Wales AUSTRALIA,0.6147944686236635,-0.5056724929316085,-0.11023990013155212,-0.1664706736933383,0.3566160580218325,0.127175012839031,0.1029461885481241,2020-04-27,Belongil Beach Byron Bay New South Wales AUSTRALIA,Belongil Beach,New South Wales,AUSTRALIA,-28.633732799999997,153.6003455
77,2020-04-27|Bermagui New South Wales AUSTRALIA,0.5334049696820228,-0.5183698309626206,-0.09244485104054168,-0.13206551562513225,0.3116286104784051,0.09711239086870155,0.08995943107344812,2020-04-27,Bermagui New South Wales AUSTRALIA,Bermagui,New South Wales,AUSTRALIA,-36.4433701,150.061362
78,2020-04-27|Bernier Island Shark Bay Western Australia AUSTRALIA,0.44170237807032375,-0.46583400545309345,-0.04009349833747387,-0.06754829224914374,0.26848773468888965,0.0720856636783716,0.07750573294837164,2020-04-27,Bernier Island Shark Bay Western Australia AUSTRALIA,Bernier Island,Western Australia,AUSTRALIA,-24.8504267,113.1381998
