Date_Location,timestamp,datetime,datum,LAT,HAT
2010.06.06_-35.017_116.862,1275753600,2010-06-05T16:00:00+00:00,MSL,-0.4962996673583984,0.5372630310058594
2010.05.18_-31.315_152.977,1274104800,2010-05-17T14:00:00+00:00,MSL,-0.8715775299072266,1.1220252227783203
2010.02.13_-20.35_148.932,1265983200,2010-02-12T14:00:00+00:00,MSL,-2.0532640075683593,2.549216613769531
2010.02.11_-33.68_151.314,1265806800,2010-02-10T13:00:00+00:00,MSL,-0.8651046752929688,1.0526553344726564
2010.02.06_-29.43_153.363,1265374800,2010-02-05T13:00:00+00:00,MSL,-0.8917601013183594,1.165411376953125
2010.01.27_-20.918_142.703,1264514400,2010-01-26T14:00:00+00:00,MSL,-2.096474304199219,2.3064971923828126
2010.01.22_-38.15_144.362,1264078800,2010-01-21T13:00:00+00:00,MSL,-0.6876174926757812,0.6239764022827149
2010.01.09_-10.58_142.219,1262959200,2010-01-08T14:00:00+00:00,MSL,-1.7100787353515625,1.8629246520996094
2009.12.26_-33.465_151.435,1261746000,2009-12-25T13:00:00+00:00,MSL,-0.8683502197265625,1.0624525451660156
2009.12.20_-26.615_153.114,1261231200,2009-12-19T14:00:00+00:00,MSL,-0.9415785980224609,1.215576171875
2009.12.13_-33.859_151.278,1260622800,2009-12-12T13:00:00+00:00,MSL,-0.8615251159667969,1.0466612243652345
2009.12.12_-32.674_152.186,1260536400,2009-12-11T13:00:00+00:00,MSL,-0.8730908203125,1.0842546844482421
2009.11.08_-35.537_138.232,1257600600,2009-11-07T13:30:00+00:00,MSL,-0.9045933532714844,1.1030945587158203
2009.10.30_-38.361_141.604,1256821200,2009-10-29T13:00:00+00:00,MSL,-0.5882035446166992,0.5955762481689453
2009.10.28_-28.8_153.583,1256648400,2009-10-27T13:00:00+00:00,MSL,-0.8868402099609375,1.1673131561279297
2009.07.30_-28.726_153.598,1248876000,2009-07-29T14:00:00+00:00,MSL,-0.8881761169433594,1.1683778381347656
2009.06.27_-34.77_150.813,1246024800,2009-06-26T14:00:00+00:00,MSL,-0.8547678375244141,1.0267119598388672
2009.04.12_-32.75_152.163,1239458400,2009-04-11T14:00:00+00:00,MSL,-0.8727862548828125,1.0824812316894532
2009.03.20_-33.353_151.501,1237467600,2009-03-19T13:00:00+00:00,MSL,-0.8690522766113281,1.0650308227539063
2009.03.19_-35.845_150.169,1237381200,2009-03-18T13:00:00+00:00,MSL,-0.8404852294921875,0.9893132019042968
2009.03.19_-35.714_150.179,1237381200,2009-03-18T13:00:00+00:00,MSL,-0.8411076354980469,0.9921428680419921
2009.03.16_-32.006_115.507,1237129200,2009-03-15T15:00:00+00:00,MSL,-0.43395423889160156,0.46272380828857423
2009.03.01_-33.63_151.33,1235826000,2009-02-28T13:00:00+00:00,MSL,-0.8662629699707032,1.0545095825195312
2009.02.22_-16.416_145.771,1235224800,2009-02-21T14:00:00+00:00,MSL,-1.4930741882324219,1.5499710083007812
2009.02.18_-31.454_152.931,1234875600,2009-02-17T13:00:00+00:00,MSL,-0.8706361389160157,1.1227922058105468
2009.02.12_-33.891_151.277,1234357200,2009-02-11T13:00:00+00:00,MSL,-0.8615251159667969,1.0466612243652345
2009.02.11_-33.864_151.217,1234270800,2009-02-10T13:00:00+00:00,MSL,-0.8615251159667969,1.0466612243652345
2009.02.07_-32.379_152.529,1233957600,2009-02-06T22:00:00+00:00,MSL,-0.8732183837890625,1.0996175384521485
2009.02.07_-29.689_153.313,1233925200,2009-02-06T13:00:00+00:00,MSL,-0.8867608642578125,1.1520135498046875
2009.01.24_-35.76_150.205,1232715600,2009-01-23T13:00:00+00:00,MSL,-0.8411076354980469,0.9921428680419921
2009.01.18_-38.333_142.354,1232197200,2009-01-17T13:00:00+00:00,MSL,-0.6144263076782227,0.5846691131591797
2009.01.12_-34.527_150.874,1231678800,2009-01-11T13:00:00+00:00,MSL,-0.8555808258056641,1.0318485260009767
2009.01.11_-41.249_148.293,1231592400,2009-01-10T13:00:00+00:00,MSL,-0.7900019073486328,0.8286503601074219
2009.01.11_-28.2_153.567,1231592400,2009-01-10T13:00:00+00:00,MSL,-0.8929218292236328,1.1779092407226563
2008.12.30_-32.352_115.742,1230562800,2008-12-29T15:00:00+00:00,MSL,-0.4327439880371094,0.4610045623779297
2008.12.27_-42.318_148.282,1230296400,2008-12-26T13:00:00+00:00,MSL,-0.7486802673339844,0.7179875946044922
2008.12.27_-32.435_152.526,1230328800,2008-12-26T22:00:00+00:00,MSL,-0.872464370727539,1.0950189971923827
2008.12.27_-33.746_151.304,1230296400,2008-12-26T13:00:00+00:00,MSL,-0.8621099853515625,1.0487445831298827
2008.12.27_-32.352_115.742,1230303600,2008-12-26T15:00:00+00:00,MSL,-0.4327439880371094,0.4610045623779297
2008.12.06_-37.141_150.005,1228482000,2008-12-05T13:00:00+00:00,MSL,-0.827169189453125,0.9762434387207031
2008.11.09_-34.786_138.494,1226151000,2008-11-08T13:30:00+00:00,MSL,-1.3121221923828126,1.5130508422851563
2008.10.22_-33.795_151.285,1224594000,2008-10-21T13:00:00+00:00,MSL,-0.8621099853515625,1.0487445831298827
2008.10.12_-12.463_130.846,1223735400,2008-10-11T14:30:00+00:00,MSL,-4.147141418457031,3.76570556640625
2008.10.11_-33.031_151.56,1223643600,2008-10-10T13:00:00+00:00,MSL,-0.8721678924560546,1.0741928100585938
2008.09.15_-11.176_132.531,1221431400,2008-09-14T22:30:00+00:00,MSL,-1.4677449035644532,1.101934356689453
2008.09.07_-28.64_153.627,1220709600,2008-09-06T14:00:00+00:00,MSL,-0.8891409301757812,1.1658721160888672
2008.08.30_-28.652_153.628,1220018400,2008-08-29T14:00:00+00:00,MSL,-0.8891409301757812,1.1658721160888672
2008.07.30_-37.471_144.785,1217340000,2008-07-29T14:00:00+00:00,MSL,-0.6694382476806641,0.5948576736450195
2008.05.10_-35.027_117.884,1210348800,2008-05-09T16:00:00+00:00,MSL,-0.5100648880004883,0.5887093353271484
2008.04.20_-31.186_152.913,1208613600,2008-04-19T14:00:00+00:00,MSL,-0.8722132110595703,1.1230684661865233
2008.04.17_-28.168_153.552,1208354400,2008-04-16T14:00:00+00:00,MSL,-0.8929218292236328,1.1779092407226563
2008.04.08_-28.873_153.59,1207576800,2008-04-07T14:00:00+00:00,MSL,-0.8866371154785156,1.1665674591064452
2008.02.07_-36.406_150.075,1202302800,2008-02-06T13:00:00+00:00,MSL,-0.833930892944336,0.9797919464111328
2008.01.27_-28.167_153.533,1201356000,2008-01-26T14:00:00+00:00,MSL,-0.8929218292236328,1.1779092407226563
2007.12.18_-32.679_152.176,1197896400,2007-12-17T13:00:00+00:00,MSL,-0.8727862548828125,1.0824812316894532
2007.12.15_-27.834_153.421,1197640800,2007-12-14T14:00:00+00:00,MSL,-0.8966831207275391,1.1896378326416015
2007.12.14_-33.892_151.261,1197550800,2007-12-13T13:00:00+00:00,MSL,-0.8615251159667969,1.0466612243652345
2007.11.18_-20.673_117.147,1195311600,2007-11-17T15:00:00+00:00,MSL,-2.817133483886719,2.773287658691406
2007.11.08_-28.636_153.634,1194440400,2007-11-07T13:00:00+00:00,MSL,-0.8891409301757812,1.1658721160888672
2007.10.15_-28.647_153.602,1192370400,2007-10-14T14:00:00+00:00,MSL,-0.8891409301757812,1.1658721160888672
2007.10.13_-10.601_142.231,1192197600,2007-10-12T14:00:00+00:00,MSL,-1.7100787353515625,1.8629246520996094
2007.07.19_-12.089_96.884,1184779800,2007-07-18T17:30:00+00:00,MSL,-0.5434947204589844,0.7452489471435547
2007.06.05_-33.37_151.486,1180965600,2007-06-04T14:00:00+00:00,MSL,-0.8683502197265625,1.0624525451660156
2007.05.12_-38.369_142.498,1178892000,2007-05-11T14:00:00+00:00,MSL,-0.6202348709106446,0.5843559646606445
2007.05.08_-28.252_153.575,1178546400,2007-05-07T14:00:00+00:00,MSL,-0.8898392486572265,1.171876449584961
2007.04.26_-16.517_139.406,1177509600,2007-04-25T14:00:00+00:00,MSL,-1.7191497802734375,1.8301387023925781
2007.03.20_-28.498_153.547,1174309200,2007-03-19T13:00:00+00:00,MSL,-0.8889581298828125,1.1653212738037109
2007.03.12_-24.85_152.351,1173621600,2007-03-11T14:00:00+00:00,MSL,-1.447738037109375,1.7263267517089844
2007.02.03_-33.37_151.486,1170421200,2007-02-02T13:00:00+00:00,MSL,-0.8683502197265625,1.0624525451660156
2007.01.23_-37.502_149.978,1169470800,2007-01-22T13:00:00+00:00,MSL,-0.8365538024902344,0.9591891479492187
2007.01.19_-28.556_153.544,1169125200,2007-01-18T13:00:00+00:00,MSL,-0.8889581298828125,1.1653212738037109
2007.01.09_-32.387_152.523,1168261200,2007-01-08T13:00:00+00:00,MSL,-0.8732183837890625,1.0996175384521485
2006.12.18_-38.368_144.285,1166360400,2006-12-17T13:00:00+00:00,MSL,-1.4305735778808595,1.2872817993164063
2006.08.29_-35.848_137.751,1156775400,2006-08-28T14:30:00+00:00,MSL,-0.5675564575195312,0.7531685638427734
2006.06.05_-35.6_138.496,1149431400,2006-06-04T14:30:00+00:00,MSL,-0.549876937866211,0.7171044158935547
2006.05.02_-26.791_153.139,1146492000,2006-05-01T14:00:00+00:00,MSL,-0.9471244049072266,1.2240269470214844
2006.04.11_-32.931_151.786,1144677600,2006-04-10T14:00:00+00:00,MSL,-0.8734986114501954,1.0784809112548828
2006.03.15_-33.892_151.261,1142341200,2006-03-14T13:00:00+00:00,MSL,-0.8615251159667969,1.0466612243652345
2006.02.13_-26.799_153.133,1139752800,2006-02-12T14:00:00+00:00,MSL,-0.9471244049072266,1.2240269470214844
2006.02.12_-25.257_152.818,1139666400,2006-02-11T14:00:00+00:00,MSL,-1.7324461364746093,1.9905058288574218
2006.02.12_-35.024_138.517,1139664600,2006-02-11T13:30:00+00:00,MSL,-1.1855183410644532,1.3907000732421875
2006.01.15_-31.934_115.764,1137254400,2006-01-14T16:00:00+00:00,MSL,-0.43631591796875,0.46526737213134767
2006.01.07_-27.397_153.454,1136556000,2006-01-06T14:00:00+00:00,MSL,-1.3414436340332032,1.606509246826172
2005.12.11_-16.101_145.838,1134223200,2005-12-10T14:00:00+00:00,MSL,-1.4315730285644532,1.4921688842773437
2005.12.05_-34.58_138.482,1133703000,2005-12-04T13:30:00+00:00,MSL,-1.3927157592773438,1.5918521118164062
2005.11.25_-37.835_144.96,1132837200,2005-11-24T13:00:00+00:00,MSL,-0.6727967071533203,0.5962227249145508
2005.11.25_-38.474_145.022,1132837200,2005-11-24T13:00:00+00:00,MSL,-1.540248565673828,1.4043951416015625
2005.09.27_-33.981_151.243,1127743200,2005-09-26T14:00:00+00:00,MSL,-0.8599078369140625,1.0429801177978515
2005.09.24_-35.775_137.214,1127485800,2005-09-23T14:30:00+00:00,MSL,-0.4745694351196289,0.7141273498535157
2005.09.23_-31.894_115.755,1127404800,2005-09-22T16:00:00+00:00,MSL,-0.4369647216796875,0.4655389404296875
2005.09.07_-30.29_153.119,1126015200,2005-09-06T14:00:00+00:00,MSL,-0.875968246459961,1.1318302154541016
2005.09.04_-34.914_135.686,1125757800,2005-09-03T14:30:00+00:00,MSL,-0.5190165710449218,0.7080857849121094
2005.08.24_-34.982_138.516,1124807400,2005-08-23T14:30:00+00:00,MSL,-1.1855183410644532,1.3907000732421875
2005.05.15_-19.259_146.817,1116079200,2005-05-14T14:00:00+00:00,MSL,-1.782685546875,1.8890960693359375
2005.04.25_-36.443_150.061,1114351200,2005-04-24T14:00:00+00:00,MSL,-0.8329440307617187,0.9778659820556641
2005.04.17_-34.921_150.723,1113660000,2005-04-16T14:00:00+00:00,MSL,-0.8516280364990234,1.0206987762451172
2005.04.16_-12.111_136.811,1113575400,2005-04-15T14:30:00+00:00,MSL,-1.5329310607910156,1.3192037963867187
2005.04.16_-33.905_151.261,1113573600,2005-04-15T14:00:00+00:00,MSL,-0.8615251159667969,1.0466612243652345
2005.02.26_-26.895_152.319,1109340000,2005-02-25T14:00:00+00:00,MSL,-0.941897201538086,1.2162120056152343
2005.01.19_-38.173_144.873,1106053200,2005-01-18T13:00:00+00:00,MSL,-0.6526578521728515,0.5670961380004883
2005.01.14_-38.36_144.769,1105621200,2005-01-13T13:00:00+00:00,MSL,-1.4798466491699218,1.3315963745117188
2004.12.16_-34.945_138.504,1103117400,2004-12-15T13:30:00+00:00,MSL,-1.1855183410644532,1.3907000732421875
2004.12.11_-16.21_145.881,1102687200,2004-12-10T14:00:00+00:00,MSL,-1.4089253234863282,1.4695628356933594
2004.10.21_-32.805_151.961,1098280800,2004-10-20T14:00:00+00:00,MSL,-0.8735684204101563,1.0794224548339844
2004.09.25_-16.416_145.771,1096034400,2004-09-24T14:00:00+00:00,MSL,-1.4930741882324219,1.5499710083007812
2004.08.03_-28.647_153.602,1091455200,2004-08-02T14:00:00+00:00,MSL,-0.8891409301757812,1.1658721160888672
2004.07.19_-31.874_115.753,1090166400,2004-07-18T16:00:00+00:00,MSL,-0.4369647216796875,0.4655389404296875
2004.07.10_-33.875_114.986,1089388800,2004-07-09T16:00:00+00:00,MSL,-0.4978323745727539,0.5088227462768554
2004.06.26_-31.929_115.755,1088179200,2004-06-25T16:00:00+00:00,MSL,-0.43631591796875,0.46526737213134767
2004.06.10_-33.321_115.638,1086796800,2004-06-09T16:00:00+00:00,MSL,-0.4827304458618164,0.4932203674316406
2004.04.26_-32.181_152.512,1082901600,2004-04-25T14:00:00+00:00,MSL,-0.8735292816162109,1.1116001892089844
2004.03.06_34.52_-105.87,1078556400,2004-03-06T07:00:00+00:00,MSL,-3.4584860229492187,3.4763803100585937
2004.02.21_-31.967_152.583,1077282000,2004-02-20T13:00:00+00:00,MSL,-0.8756861114501953,1.1142408752441406
2004.02.16_-28.179_153.537,1076853600,2004-02-15T14:00:00+00:00,MSL,-0.8929218292236328,1.1779092407226563
2004.02.11_-33.106_151.645,1076418000,2004-02-10T13:00:00+00:00,MSL,-0.8721678924560546,1.0741928100585938
2004.01.25_-33.136_115.721,1074960000,2004-01-24T16:00:00+00:00,MSL,-0.4746941375732422,0.4866054916381836
2004.01.12_-34.597_150.9,1073826000,2004-01-11T13:00:00+00:00,MSL,-0.854715576171875,1.0285357666015624
2003.12.08_-38.271_144.559,1070802000,2003-12-07T13:00:00+00:00,MSL,-1.4748703002929688,1.3302980041503907
2003.11.30_-33.961_115.077,1070121600,2003-11-29T16:00:00+00:00,MSL,-0.5069694137573242,0.5164125823974609
2003.11.30_-33.961_115.077,1070121600,2003-11-29T16:00:00+00:00,MSL,-0.5069694137573242,0.5164125823974609
2003.11.01_-32.435_152.526,1067605200,2003-10-31T13:00:00+00:00,MSL,-0.872464370727539,1.0950189971923827
2003.10.31_-32.444_152.528,1067518800,2003-10-30T13:00:00+00:00,MSL,-0.872464370727539,1.0950189971923827
2003.07.26_-12.182_136.782,1059143400,2003-07-25T14:30:00+00:00,MSL,-1.5030288696289062,1.2797521209716798
2003.02.15_-35.5_138.5,1045229400,2003-02-14T13:30:00+00:00,MSL,-0.549876937866211,0.7171044158935547
2003.02.11_-33.92_151.25,1044882000,2003-02-10T13:00:00+00:00,MSL,-0.8606995391845703,1.0447637939453125
2003.02.08_-28.088_153.441,1044626400,2003-02-07T14:00:00+00:00,MSL,-0.8965574645996094,1.1849622344970703
2003.01.02_-33.892_135.189,1041435000,2003-01-01T15:30:00+00:00,MSL,-0.5914170455932617,0.7930126190185547
2002.12.29_-16.672_145.933,1041084000,2002-12-28T14:00:00+00:00,MSL,-1.4780116271972656,1.5365602111816405
2002.12.21_44.954_-93.09,1040450400,2002-12-21T06:00:00+00:00,MSL,-3.4746435546875,3.134934387207031
2002.12.20_-26.823_153.118,1040306400,2002-12-19T14:00:00+00:00,MSL,-0.9471244049072266,1.2240269470214844
2002.12.16_-28.077_153.437,1039960800,2002-12-15T14:00:00+00:00,MSL,-0.8965574645996094,1.1849622344970703
2002.06.20_-26.407_153.105,1024549200,2002-06-20T05:00:00+00:00,MSL,-0.942259292602539,1.2168733978271484
2002.05.07_-12.463_130.846,1020695400,2002-05-06T14:30:00+00:00,MSL,-4.147141418457031,3.76570556640625
2002.04.30_-32.373_133.936,1020090600,2002-04-29T14:30:00+00:00,MSL,-0.7576908874511719,1.0119330596923828
2002.04.21_-31.433_152.9,1019311200,2002-04-20T14:00:00+00:00,MSL,-0.8706361389160157,1.1227922058105468
2002.04.12_-32.94_151.768,1018533600,2002-04-11T14:00:00+00:00,MSL,-0.8734986114501954,1.0784809112548828
2002.02.16_-26.407_153.105,1013781600,2002-02-15T14:00:00+00:00,MSL,-0.942259292602539,1.2168733978271484
2002.02.07_-33.834_151.092,1013000400,2002-02-06T13:00:00+00:00,MSL,-0.8621099853515625,1.0487445831298827
2002.01.30_-32.75_152.163,1012309200,2002-01-29T13:00:00+00:00,MSL,-0.8727862548828125,1.0824812316894532
2002.01.30_-33.306_115.788,1012320000,2002-01-29T16:00:00+00:00,MSL,-0.4827304458618164,0.4932203674316406
2001.12.21_-31.951_115.86,1008864000,2001-12-20T16:00:00+00:00,MSL,-0.43631591796875,0.46526737213134767
2001.11.23_-28.842_153.602,1006434000,2001-11-22T13:00:00+00:00,MSL,-0.8868402099609375,1.1673131561279297
2001.11.07_-32.028_115.75,1005062400,2001-11-06T16:00:00+00:00,MSL,-0.435899543762207,0.46491676330566406
2001.10.02_-20.918_142.703,1001944800,2001-10-01T14:00:00+00:00,MSL,-2.096474304199219,2.3064971923828126
2001.09.30_-27.312_153.345,1001772000,2001-09-29T14:00:00+00:00,MSL,-1.305577392578125,1.5723896789550782
2001.06.09_-31.555_159.082,992007000,2001-06-08T13:30:00+00:00,MSL,-0.965145492553711,1.1319964599609376
2001.05.04_-33.269_151.556,988898400,2001-05-03T14:00:00+00:00,MSL,-0.8700106048583984,1.067514877319336
2001.04.08_-33.905_151.261,986652000,2001-04-07T14:00:00+00:00,MSL,-0.8615251159667969,1.0466612243652345
2001.04.02_-30.642_152.998,986133600,2001-04-01T14:00:00+00:00,MSL,-0.8769152069091797,1.1307488250732423
2001.02.26_-35.027_117.884,983116800,2001-02-25T16:00:00+00:00,MSL,-0.5100648880004883,0.5887093353271484
2001.02.04_-29.643_153.307,981226800,2001-02-03T19:00:00+00:00,MSL,-0.8867608642578125,1.1520135498046875
2001.01.24_-30.884_153.04,980265600,2001-01-23T16:00:00+00:00,MSL,-0.8745317077636718,1.1258845520019531
2001.01.21_-34.928_138.601,979997400,2001-01-20T13:30:00+00:00,MSL,-1.1855183410644532,1.3907000732421875
2000.12.24_-21.018_144.434,977612400,2000-12-23T23:00:00+00:00,MSL,-1.8831201171875,1.982896270751953
2000.12.11_-34.497_137.483,976473000,2000-12-10T18:30:00+00:00,MSL,-0.6183130264282226,0.8376337432861328
2000.12.03_-23.44_152.04,975765600,2000-12-02T14:00:00+00:00,MSL,-1.3267201232910155,1.6546908569335939
2000.11.21_-18.616_146.497,974728800,2000-11-20T14:00:00+00:00,MSL,-1.7670964050292968,1.8658883666992188
2000.11.20_-32.131_133.682,974640600,2000-11-19T13:30:00+00:00,MSL,-0.7817691040039062,1.0322600555419923
2000.11.06_-32.014_115.763,973440000,2000-11-05T16:00:00+00:00,MSL,-0.435899543762207,0.46491676330566406
2000.11.06_-32.014_115.763,973440000,2000-11-05T16:00:00+00:00,MSL,-0.435899543762207,0.46491676330566406
2000.10.29_-27.501_153.348,972741600,2000-10-28T14:00:00+00:00,MSL,-1.4301530456542968,1.6819700622558593
2000.09.25_-34.611_137.877,969823800,2000-09-24T19:30:00+00:00,MSL,-1.4333395385742187,1.6452021789550781
2000.09.18_-34.428_150.893,969195600,2000-09-17T13:00:00+00:00,MSL,-0.8554792785644532,1.032839813232422
2000.03.30_-27.963_153.426,954338400,2000-03-29T14:00:00+00:00,MSL,-0.8968606567382813,1.1874234771728516
2000.03.14_-33.497_151.411,952952400,2000-03-13T13:00:00+00:00,MSL,-0.8670728302001953,1.057611846923828
2000.03.10_-33.834_151.092,952606800,2000-03-09T13:00:00+00:00,MSL,-0.8621099853515625,1.0487445831298827
2000.03.09_-33.834_151.092,952520400,2000-03-08T13:00:00+00:00,MSL,-0.8621099853515625,1.0487445831298827
2000.03.02_-33.846_151.24,951915600,2000-03-01T13:00:00+00:00,MSL,-0.8615251159667969,1.0466612243652345
1999.05.29_-34.889_137.458,927901800,1999-05-28T14:30:00+00:00,MSL,-0.6115230178833008,0.8226993560791016
1999.02.23_-30.749_152.994,919692000,1999-02-22T14:00:00+00:00,MSL,-0.8760198974609374,1.1284033966064453
1998.12.22_-35.512_138.719,914247000,1998-12-21T13:30:00+00:00,MSL,-0.5677129745483398,0.7340298461914062
1998.12.15_-35.512_138.719,913642200,1998-12-14T13:30:00+00:00,MSL,-0.5677129745483398,0.7340298461914062
1998.06.28_-35.33_136.118,898965000,1998-06-27T16:30:00+00:00,MSL,-0.5057203292846679,0.7019461059570312
1998.01.28_-33.613_151.33,885909600,1998-01-27T14:00:00+00:00,MSL,-0.8662629699707032,1.0545095825195312
1998.01.17_-35.512_138.719,884957400,1998-01-16T13:30:00+00:00,MSL,-0.5677129745483398,0.7340298461914062
1997.11.09_-35.027_117.884,879004800,1997-11-08T16:00:00+00:00,MSL,-0.5100648880004883,0.5887093353271484
1997.11.05_-33.993_151.175,878652000,1997-11-04T14:00:00+00:00,MSL,-0.8590452575683594,1.0404325103759766
1997.10.28_-32.014_115.763,877968000,1997-10-27T16:00:00+00:00,MSL,-0.435899543762207,0.46491676330566406
1997.07.27_-26.648_153.103,869925600,1997-07-26T14:00:00+00:00,MSL,-0.9415785980224609,1.215576171875
1997.02.28_-28.021_153.362,857073600,1997-02-27T20:00:00+00:00,MSL,-0.8968395233154297,1.1862823486328125
1997.02.28_-20.352_148.957,857073600,1997-02-27T20:00:00+00:00,MSL,-2.0532640075683593,2.549216613769531
1997.02.03_-33.864_151.158,854888400,1997-02-02T13:00:00+00:00,MSL,-0.8615251159667969,1.0466612243652345
1997.01.25_-20.282_149.039,854136000,1997-01-24T20:00:00+00:00,MSL,-1.8512677001953124,2.3189714050292967
1997.01.20_-28.78_114.614,853689600,1997-01-19T16:00:00+00:00,MSL,-0.4808120346069336,0.5025665283203125
1997.01.01_-38.526_145.1,852040800,1996-12-31T14:00:00+00:00,MSL,-1.5442979431152344,1.4182986450195312
1996.12.29_-26.528_153.074,851781600,1996-12-28T14:00:00+00:00,MSL,-0.9415087890625,1.2157884979248046
1996.06.06_-38.421_145.075,833983200,1996-06-05T14:00:00+00:00,MSL,-1.3978221130371093,1.2895372009277344
1996.05.24_-33.891_151.277,832860000,1996-05-23T14:00:00+00:00,MSL,-0.8615251159667969,1.0466612243652345
1996.04.25_-33.676_151.307,830354400,1996-04-24T14:00:00+00:00,MSL,-0.8651046752929688,1.0526553344726564
1996.04.25_-33.676_151.307,830354400,1996-04-24T14:00:00+00:00,MSL,-0.8651046752929688,1.0526553344726564
1996.03.05_-23.442_151.915,825948000,1996-03-04T14:00:00+00:00,MSL,-1.4514231872558594,1.7735586547851563
1996.02.26_-33.834_151.092,825253200,1996-02-25T13:00:00+00:00,MSL,-0.8621099853515625,1.0487445831298827
1996.02.04_-31.518_159.065,823366800,1996-02-03T17:00:00+00:00,MSL,-0.9654060363769531,1.1319239044189453
1996.01.22_-20.918_142.703,822243600,1996-01-21T17:00:00+00:00,MSL,-2.096474304199219,2.3064971923828126
1996.01.14_-35.051_117.693,821548800,1996-01-13T16:00:00+00:00,MSL,-0.5038011169433594,0.5692407608032226
1996.01.12_-34.485_150.9,821379600,1996-01-11T17:00:00+00:00,MSL,-0.8555808258056641,1.0318485260009767
1995.11.17_-23.126_150.974,816530400,1995-11-16T14:00:00+00:00,MSL,-2.4408282470703124,2.685428466796875
1995.10.11_-25.281_152.829,813344400,1995-10-10T17:00:00+00:00,MSL,-1.7324461364746093,1.9905058288574218
1995.09.11_-34.991_117.345,810748800,1995-09-10T16:00:00+00:00,MSL,-0.5060247421264649,0.5597885131835938
1995.04.09_-36.964_149.89,797349600,1995-04-08T14:00:00+00:00,MSL,-0.8262991333007812,0.9764668273925782
1995.03.21_-33.863_151.241,795708000,1995-03-20T14:00:00+00:00,MSL,-0.8615251159667969,1.0466612243652345
1994.12.09_-18.292_146.244,786895200,1994-12-08T14:00:00+00:00,MSL,-1.668816375732422,1.7502288818359375
1994.01.12_-35.027_117.884,758314800,1994-01-11T19:00:00+00:00,MSL,-0.5100648880004883,0.5887093353271484
1994.01.09_-27.55_152.822,758037600,1994-01-08T14:00:00+00:00,MSL,-1.3722163391113282,1.6310612487792968
1993.11.21_-18.086_122.283,753811200,1993-11-20T16:00:00+00:00,MSL,-4.932205505371094,4.991068115234375
1993.08.14_-32.006_115.507,745257600,1993-08-13T16:00:00+00:00,MSL,-0.43395423889160156,0.46272380828857423
1993.06.09_-28.644_153.615,739580400,1993-06-08T23:00:00+00:00,MSL,-0.8891409301757812,1.1658721160888672
1993.06.05_-40.942_146.985,739213200,1993-06-04T17:00:00+00:00,MSL,-1.8236550903320312,1.55302734375
1993.02.04_-26.682_153.118,728780400,1993-02-03T23:00:00+00:00,MSL,-0.941897201538086,1.2162120056152343
1992.10.15_-33.63_151.33,719071200,1992-10-14T14:00:00+00:00,MSL,-0.8662629699707032,1.0545095825195312
1992.10.01_-27.027_153.451,717872400,1992-09-30T17:00:00+00:00,MSL,-0.9385224914550782,1.213893814086914
1992.03.10_-38.283_144.6,700149600,1992-03-09T14:00:00+00:00,MSL,-1.4889448547363282,1.3381590270996093
1992.02.09_-42.989_147.522,697557600,1992-02-08T14:00:00+00:00,MSL,-0.7650376892089844,0.7426953125
1992.01.29_-28.179_153.537,696607200,1992-01-28T14:00:00+00:00,MSL,-0.8929218292236328,1.1779092407226563
1991.09.08_-35.271_138.444,684253800,1991-09-07T14:30:00+00:00,MSL,-1.0662067413330079,1.2681533813476562
1991.08.30_-27.47_153.025,683474400,1991-08-29T14:00:00+00:00,MSL,-1.3722163391113282,1.6310612487792968
1991.03.03_-34.596_150.902,667933200,1991-03-02T17:00:00+00:00,MSL,-0.854715576171875,1.0285357666015624
1991.01.19_-28.048_153.422,664207200,1991-01-18T14:00:00+00:00,MSL,-0.8965574645996094,1.1849622344970703
1991.01.09_-31.898_115.772,663350400,1991-01-08T16:00:00+00:00,MSL,-0.4369647216796875,0.4655389404296875
1990.11.28_-28.004_153.371,659714400,1990-11-27T14:00:00+00:00,MSL,-0.8968395233154297,1.1862823486328125
1990.10.27_-28.048_153.422,656949600,1990-10-26T14:00:00+00:00,MSL,-0.8965574645996094,1.1849622344970703
1990.10.25_-35.512_138.762,656807400,1990-10-24T22:30:00+00:00,MSL,-0.5677129745483398,0.7340298461914062
1990.05.10_-16.484_145.461,642294000,1990-05-09T23:00:00+00:00,MSL,-1.5141259765625,1.5655091857910157
1990.05.10_-16.484_145.461,642294000,1990-05-09T23:00:00+00:00,MSL,-1.5141259765625,1.5655091857910157
1990.04.09_-28.164_153.548,639594000,1990-04-08T17:00:00+00:00,MSL,-0.8929218292236328,1.1779092407226563
1990.04.07_-28.2_153.567,639421200,1990-04-06T17:00:00+00:00,MSL,-0.8929218292236328,1.1779092407226563
1990.04.06_-28.2_153.567,639334800,1990-04-05T17:00:00+00:00,MSL,-0.8929218292236328,1.1779092407226563
1989.12.03_-12.333_136.817,628619400,1989-12-02T16:30:00+00:00,MSL,-1.0616089630126953,0.8320231628417969
1989.10.29_-14.181_132.191,625595400,1989-10-28T16:30:00+00:00,MSL,-3.56570556640625,3.13652587890625
1989.10.22_-41.435_148.277,625003200,1989-10-21T20:00:00+00:00,MSL,-0.78192626953125,0.8107575988769531
1989.08.06_-27.312_153.345,618328800,1989-08-05T14:00:00+00:00,MSL,-1.305577392578125,1.5723896789550782
